user_id,user_gender,bucketized_user_age,user_occupation_label,user_occupation_text,user_zip_code
28,False,25.0,0,academic/educator,14607
3613,True,25.0,11,other/not specified,37205
3543,True,25.0,18,technician/engineer,60659
5465,False,25.0,11,other/not specified,10019
2897,True,25.0,3,customer service,97405
1745,True,45.0,11,other/not specified,94114
5458,False,18.0,1,artist,98102
4744,True,50.0,15,scientist,12740
3699,False,56.0,2,clerical/admin,30127
10,False,35.0,0,academic/educator,95370
829,True,1.0,20,unemployed,53711
3111,True,18.0,17,college/grad student,56520
1047,True,18.0,11,other/not specified,62225
2397,False,35.0,9,lawyer,43201
1809,False,25.0,14,sales/marketing,12189
525,True,35.0,4,doctor/health care,19027
3275,True,35.0,6,executive/managerial,10028
2868,True,35.0,12,programmer,94025
3098,True,25.0,17,college/grad student,55112
5928,True,45.0,0,academic/educator,14760
2371,False,35.0,6,executive/managerial,06082
5528,True,50.0,0,academic/educator,45840
3847,True,25.0,6,executive/managerial,12801
4650,True,25.0,6,executive/managerial,30041
3741,True,25.0,11,other/not specified,96818
4152,True,25.0,14,sales/marketing,74114
736,True,18.0,12,programmer,07070
1760,False,25.0,2,clerical/admin,90016
2055,True,50.0,9,lawyer,49008
2238,False,25.0,17,college/grad student,32607
234,True,35.0,6,executive/managerial,39652
1821,True,25.0,21,writer,43315
1913,True,25.0,18,technician/engineer,95126
1817,True,35.0,0,academic/educator,53706
4363,True,35.0,14,sales/marketing,91602
1875,True,35.0,12,programmer,94107
827,True,45.0,1,artist,55409
1724,True,18.0,17,college/grad student,00961
5645,True,25.0,1,artist,87123
4500,True,50.0,6,executive/managerial,76054
4915,True,25.0,12,programmer,91423
5253,False,56.0,13,retired,02838
874,True,45.0,15,scientist,26105
405,True,56.0,0,academic/educator,13077
4550,True,18.0,16,self-employed,24541
5718,False,35.0,14,sales/marketing,38018
5855,True,50.0,6,executive/managerial,19462
1799,True,35.0,9,lawyer,70118
5472,True,35.0,0,academic/educator,27909
5726,True,25.0,0,academic/educator,77845
3643,True,25.0,18,technician/engineer,22302
2763,False,18.0,17,college/grad student,48104
4989,True,25.0,11,other/not specified,55121
1535,False,18.0,21,writer,90036
4341,True,35.0,18,technician/engineer,33433
5971,True,35.0,6,executive/managerial,49504
3215,False,50.0,13,retired,55447
1355,False,45.0,21,writer,04240
4737,True,35.0,16,self-employed,19003
4177,True,35.0,18,technician/engineer,90680
4221,True,35.0,17,college/grad student,53818
893,False,50.0,4,doctor/health care,85016
5680,True,50.0,21,writer,94117
1612,True,25.0,18,technician/engineer,11354
4039,True,25.0,16,self-employed,97401
3395,True,25.0,6,executive/managerial,02134
1483,True,18.0,17,college/grad student,54481
2997,False,35.0,16,self-employed,45238
3585,True,35.0,21,writer,60640
3706,True,25.0,12,programmer,46725
285,False,35.0,11,other/not specified,94109
3533,True,25.0,1,artist,55344
1625,True,45.0,11,other/not specified,04330
3873,False,45.0,1,artist,94558
4916,True,18.0,21,writer,85054
2056,True,25.0,17,college/grad student,56301
2118,True,25.0,14,sales/marketing,02148
725,True,56.0,9,lawyer,08904
1175,False,25.0,1,artist,90020
2773,True,35.0,1,artist,78766
5142,True,25.0,0,academic/educator,92101
4415,True,18.0,11,other/not specified,02215
2662,True,25.0,18,technician/engineer,02021
943,False,45.0,12,programmer,08033
5049,True,25.0,12,programmer,60613
4959,True,25.0,18,technician/engineer,23454
2075,False,25.0,17,college/grad student,13210
2792,True,18.0,17,college/grad student,02452
1257,False,18.0,14,sales/marketing,84101
2672,True,35.0,6,executive/managerial,04096
5661,False,25.0,15,scientist,03255
1594,False,35.0,21,writer,10013
5437,True,25.0,9,lawyer,55426
3148,True,18.0,21,writer,72837
5466,True,25.0,12,programmer,98033
4941,True,56.0,21,writer,44281
2024,True,1.0,20,unemployed,06614
5138,True,25.0,18,technician/engineer,35205
1616,True,25.0,11,other/not specified,16101
4985,True,35.0,11,other/not specified,29063
477,True,35.0,14,sales/marketing,55410
406,True,25.0,21,writer,55105
3334,True,35.0,11,other/not specified,09142
1985,True,45.0,12,programmer,92122
4602,True,35.0,6,executive/managerial,10021
5667,True,35.0,6,executive/managerial,10009
1428,False,45.0,9,lawyer,40204
485,True,56.0,6,executive/managerial,55042
5509,True,25.0,11,other/not specified,11215
1925,True,50.0,6,executive/managerial,92886
1607,True,45.0,0,academic/educator,02135
1508,False,1.0,17,K-12 student,94539
307,True,50.0,16,self-employed,90027
35,True,45.0,0,academic/educator,02482
3851,True,25.0,12,programmer,60657
1843,True,25.0,12,programmer,10014
4281,True,56.0,13,retired,92120
2561,True,25.0,15,scientist,06460
5341,False,25.0,2,clerical/admin,85018
73,True,18.0,17,college/grad student,53706
2283,True,35.0,19,tradesman/craftsman,44708
5360,True,18.0,12,programmer,43650
2472,True,25.0,19,tradesman/craftsman,37922
5398,True,56.0,18,technician/engineer,71301
2280,True,56.0,4,doctor/health care,74105
4817,True,25.0,0,academic/educator,20912
2165,True,25.0,6,executive/managerial,32836
3575,True,25.0,19,tradesman/craftsman,54915
3763,True,25.0,1,artist,98502
5426,True,25.0,14,sales/marketing,95821
5123,True,50.0,12,programmer,34761
2798,True,35.0,21,writer,10038
5894,True,35.0,11,other/not specified,70748
4840,False,45.0,4,doctor/health care,63135
2715,False,50.0,17,college/grad student,96822
2733,True,45.0,18,technician/engineer,94002
5145,True,35.0,6,executive/managerial,77565-2332
529,True,35.0,12,programmer,92009
5353,True,25.0,4,doctor/health care,77030
1013,True,56.0,13,retired,02576
569,False,18.0,17,college/grad student,97339
1845,True,25.0,1,artist,10002
1288,False,35.0,20,unemployed,92867
4945,True,50.0,11,other/not specified,62234
5853,True,50.0,20,unemployed,13903
3436,True,35.0,11,other/not specified,98503
5742,False,25.0,12,programmer,20850
1472,True,25.0,6,executive/managerial,90248
4274,False,45.0,0,academic/educator,04258
3182,True,25.0,12,programmer,12866
4605,True,25.0,15,scientist,92656
2133,False,1.0,17,K-12 student,01607
1231,True,25.0,12,programmer,60515
3758,False,35.0,3,customer service,02021
59,False,50.0,0,academic/educator,55413
3412,True,25.0,19,tradesman/craftsman,85213
1499,True,1.0,17,K-12 student,19343
2395,True,35.0,6,executive/managerial,08021
500,False,18.0,1,artist,55105
2531,False,45.0,6,executive/managerial,52003
3135,True,25.0,15,scientist,12345
1781,False,35.0,11,other/not specified,08009
4218,True,50.0,18,technician/engineer,23233
2722,True,35.0,6,executive/managerial,22043
4315,True,18.0,17,college/grad student,44266
4350,True,18.0,1,artist,29118
5663,False,35.0,21,writer,75093
2043,True,25.0,14,sales/marketing,37931
3295,True,18.0,19,tradesman/craftsman,92123
514,True,25.0,1,artist,55113
3199,True,18.0,11,other/not specified,57106
3867,True,35.0,2,clerical/admin,45215
2140,True,45.0,14,sales/marketing,46804
2198,False,35.0,8,homemaker,46815
4723,True,35.0,6,executive/managerial,90014-1718
443,True,25.0,2,clerical/admin,55421
1739,True,56.0,16,self-employed,77079
2344,True,25.0,12,programmer,02139
4488,True,35.0,6,executive/managerial,72703
270,True,50.0,14,sales/marketing,55414
4561,False,25.0,8,homemaker,84037
5711,True,25.0,6,executive/managerial,47714
3113,True,25.0,17,K-12 student,55414
4101,True,18.0,17,college/grad student,23233
4726,False,35.0,16,self-employed,95828
1435,True,25.0,14,sales/marketing,48103
2876,True,25.0,18,technician/engineer,02149
5596,True,35.0,12,programmer,22201
5028,True,25.0,12,programmer,92404
5676,True,25.0,21,writer,78746
6005,False,25.0,3,customer service,28401
703,False,56.0,0,academic/educator,44074
4278,False,45.0,6,executive/managerial,09094
5278,False,25.0,6,executive/managerial,55122
4621,True,25.0,17,college/grad student,94305
2964,True,25.0,18,technician/engineer,07030
5881,True,35.0,18,technician/engineer,30303
2746,True,50.0,14,sales/marketing,50265-2850
3891,False,56.0,16,self-employed,90039
3331,False,25.0,6,executive/managerial,06854
2351,False,25.0,11,other/not specified,11106
959,True,50.0,9,lawyer,44622
4873,True,56.0,9,lawyer,13760
3041,True,25.0,17,college/grad student,97333
554,True,25.0,12,programmer,94086
376,True,35.0,0,academic/educator,80026
5868,True,35.0,14,sales/marketing,85331
3151,False,25.0,11,other/not specified,92870
836,True,25.0,9,lawyer,10023
1235,False,25.0,6,executive/managerial,94043
2795,True,50.0,13,retired,33710
4619,False,25.0,0,academic/educator,97225
838,True,50.0,18,technician/engineer,92661
891,True,25.0,0,academic/educator,80202
2619,True,35.0,12,programmer,95677
2685,True,45.0,6,executive/managerial,02116
5915,True,18.0,17,college/grad student,58102
1084,True,1.0,20,unemployed,03226
4857,True,25.0,14,sales/marketing,23434
3672,True,35.0,3,customer service,08406
744,True,25.0,18,technician/engineer,77007
2698,False,25.0,1,artist,10028
2481,True,35.0,14,sales/marketing,03054
1347,False,18.0,0,academic/educator,11375
3950,True,25.0,17,college/grad student,60056
5583,True,56.0,15,scientist,37830
1492,True,25.0,12,programmer,98102
589,True,18.0,1,artist,90210
1293,True,25.0,3,customer service,60074
3022,True,25.0,18,technician/engineer,78730
5702,True,18.0,11,other/not specified,90034
1705,False,18.0,17,college/grad student,85033
4122,True,18.0,20,unemployed,82070
1338,True,25.0,11,other/not specified,94108
5899,True,35.0,18,technician/engineer,30024
2738,False,50.0,1,artist,22181
4385,True,25.0,17,college/grad student,93940
961,True,18.0,17,K-12 student,10016
2348,True,50.0,12,programmer,06082
5232,True,25.0,17,college/grad student,14607
3564,True,25.0,9,lawyer,02169
2765,True,50.0,6,executive/managerial,02420
3090,True,25.0,1,artist,90004
2286,True,35.0,18,technician/engineer,82604
575,True,25.0,12,programmer,92130
362,True,35.0,21,writer,55407
432,True,45.0,16,self-employed,55306
2590,True,18.0,17,college/grad student,94044
1654,False,45.0,11,other/not specified,94114
5396,True,25.0,4,doctor/health care,89118
4798,True,25.0,0,academic/educator,19335
3057,False,25.0,12,programmer,55438
1210,True,25.0,18,technician/engineer,27519
4321,True,45.0,6,executive/managerial,80525
1481,True,35.0,18,technician/engineer,77096
3487,True,18.0,17,college/grad student,60611
4520,True,25.0,17,college/grad student,45810
1218,True,56.0,15,scientist,13207
3213,False,25.0,0,academic/educator,83705
3368,True,25.0,14,sales/marketing,55435
50,False,25.0,1,artist,98133
1161,True,25.0,11,other/not specified,10025
5566,True,35.0,6,executive/managerial,20901
3501,False,35.0,6,executive/managerial,30309
2471,True,50.0,13,retired,98683
4268,False,45.0,21,writer,04046
4370,True,25.0,16,self-employed,07701
4226,False,35.0,4,doctor/health care,76021
5208,True,25.0,17,college/grad student,55455
4591,True,25.0,15,scientist,02143
4010,True,25.0,14,sales/marketing,94533
1506,True,25.0,6,executive/managerial,08550
2082,True,1.0,20,unemployed,48323
1832,False,18.0,17,college/grad student,14433
3480,True,25.0,11,other/not specified,59405
2137,False,1.0,17,K-12 student,00681
181,True,18.0,18,technician/engineer,33186
1493,False,25.0,14,sales/marketing,60657
3917,False,35.0,8,homemaker,60618
332,True,50.0,0,academic/educator,55109
4777,True,25.0,1,artist,46142
419,True,18.0,2,clerical/admin,55422
3710,True,1.0,17,K-12 student,02818
2784,True,50.0,21,writer,20007
193,False,45.0,15,scientist,44106
1337,True,56.0,18,technician/engineer,97146
866,True,1.0,17,K-12 student,08820
1158,False,35.0,0,academic/educator,98026
2846,False,18.0,17,college/grad student,91604
5449,True,18.0,12,programmer,01702
1683,False,25.0,6,executive/managerial,98109
132,True,25.0,18,technician/engineer,99709
3023,False,25.0,6,executive/managerial,92108
2528,True,56.0,11,other/not specified,37922
4724,False,56.0,4,doctor/health care,01852
1054,True,1.0,17,K-12 student,75040
4907,False,50.0,6,executive/managerial,55082
2703,True,35.0,9,lawyer,52803
2412,True,56.0,13,retired,01501
3396,True,25.0,12,programmer,15217
1924,False,56.0,4,doctor/health care,90630
3355,True,25.0,0,academic/educator,400060
4172,True,35.0,6,executive/managerial,19901
138,True,18.0,21,writer,22203
385,True,25.0,4,doctor/health care,68131
457,True,18.0,17,college/grad student,54703
830,True,35.0,6,executive/managerial,60657
4854,False,50.0,13,retired,03851
5912,True,25.0,0,academic/educator,77064
4292,True,25.0,11,other/not specified,98178
2977,False,18.0,17,college/grad student,48104
5382,True,18.0,17,college/grad student,07461
1597,True,25.0,12,programmer,10002
4637,False,35.0,8,homemaker,48302
4451,True,25.0,14,sales/marketing,30101
4731,True,25.0,18,technician/engineer,98033
1216,True,25.0,1,artist,90292
2068,False,35.0,12,programmer,43528
4596,False,18.0,17,college/grad student,94611
3185,True,18.0,6,executive/managerial,55337
3698,True,25.0,6,executive/managerial,53202
2713,True,25.0,6,executive/managerial,96811
5217,True,25.0,18,technician/engineer,01060
1280,True,1.0,17,K-12 student,97801
1866,True,25.0,6,executive/managerial,94043
3445,False,35.0,21,writer,92009
3796,True,45.0,14,sales/marketing,02021
2425,False,35.0,14,sales/marketing,45243
2328,True,56.0,6,executive/managerial,13212
754,True,35.0,6,executive/managerial,38024
5974,False,25.0,0,academic/educator,32303
5761,True,25.0,21,writer,90048
4734,True,50.0,0,academic/educator,93105
4821,True,18.0,20,unemployed,75080
738,True,18.0,18,technician/engineer,99205
1381,True,18.0,9,lawyer,89170
3019,True,50.0,12,programmer,97330
3466,True,25.0,14,sales/marketing,94306
5198,False,18.0,17,college/grad student,55118
737,True,1.0,20,unemployed,53711
4313,False,25.0,6,executive/managerial,07067
2322,False,56.0,13,retired,48105
5887,False,35.0,21,writer,61821
5126,True,25.0,9,lawyer,02453
464,False,18.0,17,college/grad student,55455
1096,True,1.0,17,K-12 student,80439
3755,False,50.0,14,sales/marketing,08810
4938,False,18.0,17,college/grad student,55406
5852,False,25.0,0,academic/educator,94044
3134,True,18.0,17,college/grad student,55455
5006,True,35.0,2,clerical/admin,48827
996,True,25.0,18,technician/engineer,98102
4133,True,45.0,17,college/grad student,77009
2008,True,25.0,2,clerical/admin,48220
3607,True,35.0,18,technician/engineer,32506
5235,True,25.0,17,college/grad student,14607
5779,True,25.0,3,customer service,10011
5930,False,35.0,18,technician/engineer,78681
5905,False,35.0,21,writer,78006
189,True,18.0,11,other/not specified,60076
4906,True,50.0,18,technician/engineer,49506
4799,False,18.0,17,college/grad student,02809
3983,True,25.0,11,other/not specified,30606
3799,True,18.0,11,other/not specified,17844
2451,True,45.0,12,programmer,37853
5222,True,25.0,12,programmer,94501
636,True,18.0,21,writer,92055
1681,True,18.0,17,college/grad student,78705
2236,True,1.0,17,K-12 student,96782
3594,True,1.0,11,other/not specified,02322
1149,True,25.0,12,programmer,98103
1238,False,35.0,21,writer,11215
1617,True,25.0,12,programmer,44060
3074,True,25.0,11,other/not specified,23451
4118,True,25.0,2,clerical/admin,91221
5187,True,18.0,16,self-employed,06510
1286,True,35.0,18,technician/engineer,92630
4523,True,18.0,1,artist,55304
2498,True,56.0,19,tradesman/craftsman,70817
5976,False,25.0,0,academic/educator,26542
3384,True,35.0,6,executive/managerial,91304
2378,True,25.0,2,clerical/admin,75150
4918,False,18.0,12,programmer,84107
4526,True,25.0,21,writer,10012
974,True,35.0,20,unemployed,94930
90,True,56.0,13,retired,85749
4994,True,45.0,18,technician/engineer,56001
5777,True,1.0,11,other/not specified,05667
1316,True,50.0,1,artist,50310
2546,False,56.0,13,retired,37931
3214,False,56.0,6,executive/managerial,10019
1143,True,50.0,6,executive/managerial,94024
4762,False,25.0,14,sales/marketing,94110
4004,True,50.0,11,other/not specified,21050
5490,True,45.0,18,technician/engineer,80907
3890,True,18.0,17,college/grad student,33143
4805,True,35.0,0,academic/educator,45750
2625,True,35.0,6,executive/managerial,61910
4391,False,18.0,17,college/grad student,43402
5717,True,25.0,11,other/not specified,03766
209,True,35.0,0,academic/educator,90048
1049,True,45.0,14,sales/marketing,95002
1478,True,1.0,17,K-12 student,92620
2742,True,25.0,18,technician/engineer,36092
1093,True,50.0,14,sales/marketing,60504
5564,True,45.0,21,writer,02446
2441,False,45.0,4,doctor/health care,42406
4984,True,35.0,11,other/not specified,55405
1769,True,25.0,18,technician/engineer,75240
2890,True,35.0,6,executive/managerial,90069
536,True,25.0,21,writer,01267
783,True,25.0,17,college/grad student,53703
3777,True,18.0,17,college/grad student,23112
2999,True,25.0,6,executive/managerial,33813
4009,True,18.0,6,executive/managerial,44039
4530,False,35.0,0,academic/educator,92103
3951,False,18.0,17,college/grad student,60014
5403,True,1.0,17,K-12 student,59801
4834,False,45.0,8,homemaker,03862
2925,False,25.0,17,college/grad student,23454
178,True,56.0,18,technician/engineer,53705
5576,True,25.0,17,college/grad student,55369
6013,False,25.0,21,writer,32301
4357,False,35.0,8,homemaker,83616
999,True,25.0,15,scientist,62558
3910,True,25.0,21,writer,91505
1550,True,18.0,17,college/grad student,11580
4454,True,25.0,21,writer,111225
4739,True,25.0,2,clerical/admin,32580
1209,True,35.0,6,executive/managerial,94127
2089,True,35.0,18,technician/engineer,17601
5839,True,25.0,0,academic/educator,27106
1881,True,35.0,1,artist,95008
2337,True,35.0,18,technician/engineer,49424
2166,True,1.0,17,K-12 student,99203
832,True,18.0,1,artist,19464
1973,True,25.0,0,academic/educator,22903
4935,True,35.0,18,technician/engineer,62958
626,True,18.0,17,college/grad student,77005
901,False,56.0,11,other/not specified,92027
3806,True,18.0,17,college/grad student,55104
3682,False,50.0,0,academic/educator,10706
4116,True,35.0,6,executive/managerial,07040
1113,True,18.0,17,college/grad student,97215
2470,True,35.0,19,tradesman/craftsman,52001
5642,True,1.0,17,K-12 student,73013
4679,True,56.0,13,retired,76051
884,True,1.0,17,K-12 student,49454
5794,True,35.0,18,technician/engineer,53703
1424,True,35.0,11,other/not specified,28209
4057,True,35.0,4,doctor/health care,18249
4445,True,25.0,2,clerical/admin,19806
2468,True,50.0,0,academic/educator,44240
2385,False,45.0,1,artist,01545
5349,False,50.0,1,artist,97424
6036,False,25.0,15,scientist,32603
2026,True,50.0,16,self-employed,49277
682,True,25.0,17,college/grad student,27510
2157,False,18.0,2,clerical/admin,45244
5434,False,25.0,6,executive/managerial,60618
281,False,35.0,11,other/not specified,94117
3153,False,25.0,17,college/grad student,73160
3989,True,50.0,12,programmer,30030
3896,True,35.0,11,other/not specified,60914
785,True,18.0,20,unemployed,29307
3745,False,25.0,8,homemaker,49442
3017,False,35.0,8,homemaker,85255
4570,True,45.0,18,technician/engineer,60185
5521,False,25.0,4,doctor/health care,02118
134,True,25.0,11,other/not specified,66212
4203,True,25.0,19,tradesman/craftsman,58270
3247,True,35.0,15,scientist,92649
2459,True,50.0,6,executive/managerial,44313
2874,False,35.0,21,writer,20036
4323,True,18.0,17,college/grad student,82072
2571,True,35.0,18,technician/engineer,20151
3932,True,25.0,6,executive/managerial,49221
5272,True,25.0,6,executive/managerial,90210
656,False,45.0,16,self-employed,92106
3195,True,18.0,17,college/grad student,80228
2343,False,45.0,0,academic/educator,01604
5603,True,50.0,6,executive/managerial,02461
3086,True,18.0,12,programmer,98105
3522,True,18.0,11,other/not specified,97469
2607,False,56.0,11,other/not specified,48178
633,True,25.0,18,technician/engineer,94131
4346,True,18.0,18,technician/engineer,45701
1997,True,25.0,11,other/not specified,84108
2200,True,35.0,0,academic/educator,60016
1590,True,35.0,0,academic/educator,95003
5729,True,18.0,17,K-12 student,99016
3614,True,25.0,11,other/not specified,45458
426,True,18.0,17,college/grad student,55455
515,True,25.0,0,academic/educator,55406
5401,False,18.0,0,academic/educator,20003
3228,True,25.0,14,sales/marketing,05448
125,True,45.0,14,sales/marketing,01701
4770,False,35.0,6,executive/managerial,10012
904,True,35.0,21,writer,92308
4379,True,25.0,17,college/grad student,27278
5298,True,35.0,18,technician/engineer,55126
879,True,45.0,16,self-employed,92018
2848,True,25.0,11,other/not specified,47401
5267,True,35.0,6,executive/managerial,20191
80,True,56.0,0,academic/educator,49327
1314,False,18.0,17,college/grad student,68154
5951,True,18.0,17,college/grad student,77005
1305,True,45.0,21,writer,94121
4206,False,35.0,0,academic/educator,22947
5346,False,25.0,2,clerical/admin,97330
2653,True,25.0,6,executive/managerial,94109
5586,True,35.0,21,writer,94107
1633,False,45.0,6,executive/managerial,99701
190,True,25.0,18,technician/engineer,55125
2403,True,18.0,17,college/grad student,37743
5055,False,35.0,16,self-employed,97330
5136,True,25.0,12,programmer,91106
2557,False,18.0,20,unemployed,02452
4030,True,35.0,6,executive/managerial,89128
5620,True,35.0,14,sales/marketing,55330
2150,False,18.0,17,college/grad student,22904
1443,True,35.0,1,artist,98055
4844,True,45.0,6,executive/managerial,03840
2545,True,56.0,13,retired,37830
5871,False,25.0,17,college/grad student,01002
5265,True,45.0,0,academic/educator,97405
1692,True,35.0,21,writer,97333
1188,True,45.0,6,executive/managerial,72212
4803,False,25.0,16,self-employed,45750
2822,True,50.0,6,executive/managerial,10003
1094,False,18.0,11,other/not specified,92626
1114,False,18.0,8,homemaker,75801
2189,True,1.0,17,K-12 student,60148
2439,True,45.0,18,technician/engineer,48105
1829,True,25.0,16,self-employed,07302
3486,False,18.0,11,other/not specified,98225
2392,False,56.0,2,clerical/admin,06040
1802,True,18.0,17,college/grad student,22903
5023,True,35.0,21,writer,91505
5089,False,35.0,16,self-employed,77027
316,True,56.0,13,retired,90740
2654,False,35.0,8,homemaker,48336
2510,True,25.0,6,executive/managerial,37930
1020,True,18.0,21,writer,93455
1785,True,18.0,17,college/grad student,04901
3764,True,25.0,0,academic/educator,06111
3183,True,50.0,6,executive/managerial,60510
3839,True,50.0,14,sales/marketing,02651
3453,True,35.0,6,executive/managerial,07981
2794,True,25.0,1,artist,20036
2835,True,35.0,21,writer,60622
2191,True,18.0,17,college/grad student,45231
4072,True,50.0,4,doctor/health care,93111
1225,True,45.0,6,executive/managerial,61081
888,False,1.0,17,K-12 student,08820
4086,False,1.0,17,K-12 student,55391
2695,True,35.0,9,lawyer,46033
3536,True,18.0,17,college/grad student,57103
2959,True,35.0,18,technician/engineer,06074
5712,True,35.0,0,academic/educator,90024
523,True,50.0,6,executive/managerial,55105
2564,False,35.0,21,writer,43230
1002,True,50.0,9,lawyer,07043
5730,True,18.0,11,other/not specified,94111
246,False,18.0,17,college/grad student,60625
3474,True,35.0,9,lawyer,10538
5893,True,25.0,6,executive/managerial,02139
1139,True,25.0,0,academic/educator,93420-2852
3700,True,25.0,14,sales/marketing,10021
5158,False,18.0,17,college/grad student,44509
2148,False,18.0,11,other/not specified,81301
4571,True,35.0,6,executive/managerial,21013
4224,False,45.0,0,academic/educator,48198
1772,True,56.0,1,artist,90680
1440,True,35.0,12,programmer,94520
2750,False,25.0,15,scientist,91360
1332,True,25.0,6,executive/managerial,02840
3690,True,18.0,11,other/not specified,63116
4580,False,56.0,13,retired,97113
196,False,35.0,8,homemaker,94587
2785,True,56.0,13,retired,29928
420,True,35.0,0,academic/educator,55406
1547,True,56.0,13,retired,02115
906,True,1.0,17,K-12 student,71106
3114,True,18.0,3,customer service,65211
1393,True,18.0,17,college/grad student,06430
4223,False,35.0,18,technician/engineer,60148
5979,True,25.0,0,academic/educator,43214
5468,True,25.0,12,programmer,94618
1497,True,50.0,3,customer service,80220
5910,False,45.0,21,writer,10033
5920,False,25.0,0,academic/educator,05401
4194,True,18.0,17,college/grad student,60637
4442,True,50.0,15,scientist,94303
3677,False,25.0,12,programmer,06906
4134,False,45.0,12,programmer,85283
1392,True,45.0,2,clerical/admin,90006
989,True,50.0,11,other/not specified,20706
587,True,25.0,21,writer,92649
3276,True,25.0,21,writer,55391
931,False,56.0,0,academic/educator,06032
583,False,25.0,11,other/not specified,48067
5362,True,35.0,13,retired,63130
5931,False,18.0,6,executive/managerial,94111
1223,True,25.0,1,artist,60102
488,True,25.0,12,programmer,55107
323,True,45.0,12,programmer,53716
2636,True,18.0,12,programmer,78750
903,True,56.0,13,retired,75165
521,True,56.0,6,executive/managerial,55105
1259,True,35.0,6,executive/managerial,2020010
5960,False,45.0,11,other/not specified,70460
1135,True,50.0,13,retired,98201
2476,True,50.0,12,programmer,78703
3489,True,18.0,17,college/grad student,60201
5239,True,35.0,6,executive/managerial,07043
5412,True,25.0,12,programmer,97330
1630,True,45.0,18,technician/engineer,91355
565,True,25.0,16,self-employed,45242
4859,False,18.0,14,sales/marketing,50401
1557,False,18.0,17,college/grad student,10039
3379,True,35.0,0,academic/educator,20037
1905,False,35.0,21,writer,94118
4407,True,18.0,17,college/grad student,02143
1331,True,45.0,11,other/not specified,12065
5056,True,45.0,0,academic/educator,16673
2832,True,25.0,18,technician/engineer,20036
494,False,35.0,11,other/not specified,17870
374,False,35.0,14,sales/marketing,55346
60,True,50.0,0,academic/educator,72118
5710,True,25.0,15,scientist,90034
3117,True,35.0,11,other/not specified,83704
663,False,25.0,6,executive/managerial,12345
4235,True,50.0,1,artist,90029
3263,True,50.0,9,lawyer,66048
2906,True,35.0,20,unemployed,55421
5677,True,25.0,0,academic/educator,13210
966,True,56.0,1,artist,92262
4158,False,1.0,17,K-12 student,90039
5546,True,18.0,14,sales/marketing,26301
2852,True,25.0,12,programmer,98037
2771,True,18.0,0,academic/educator,92037
2019,True,50.0,0,academic/educator,27705
6031,False,18.0,11,other/not specified,45123
4138,True,25.0,6,executive/managerial,91423
5859,True,25.0,6,executive/managerial,89117
1740,True,56.0,0,academic/educator,96153
5736,True,25.0,0,academic/educator,08904
4371,False,18.0,17,college/grad student,63109
3046,True,1.0,17,college/grad student,46311
5143,True,18.0,17,college/grad student,44502
2098,True,35.0,21,writer,48067
3284,True,25.0,4,doctor/health care,48197
5825,False,25.0,17,college/grad student,43201
1858,False,18.0,17,college/grad student,59715
1241,True,1.0,17,K-12 student,11803
3414,True,25.0,18,technician/engineer,75146
493,True,50.0,6,executive/managerial,55016
2983,True,18.0,17,college/grad student,97850
2961,True,50.0,18,technician/engineer,91977
5280,True,18.0,17,college/grad student,12604
724,True,50.0,13,retired,90266
3393,True,35.0,12,programmer,60563
4599,False,35.0,11,other/not specified,04287
5851,False,18.0,21,writer,55410
2973,False,18.0,17,college/grad student,48108
1226,True,18.0,21,writer,07087
1927,True,35.0,6,executive/managerial,94806
1954,True,25.0,16,self-employed,91402
5226,True,35.0,11,other/not specified,98122
3248,False,25.0,6,executive/managerial,94115
567,True,35.0,21,writer,52570-9634
3383,True,56.0,16,self-employed,03070
4153,True,50.0,18,technician/engineer,16801
1562,True,18.0,21,writer,43611
5565,True,18.0,18,technician/engineer,02114
17,True,50.0,0,academic/educator,95350
762,True,1.0,17,K-12 student,63041
4559,True,25.0,6,executive/managerial,05346
4483,False,25.0,4,doctor/health care,72703
1561,False,18.0,17,college/grad student,11214
876,True,25.0,17,college/grad student,43202
4294,True,1.0,17,K-12 student,75633
3568,True,25.0,11,other/not specified,98503
1427,True,25.0,12,programmer,21401
3882,True,56.0,14,sales/marketing,55337
5365,True,18.0,12,programmer,90250
822,False,25.0,0,academic/educator,07666
1729,True,25.0,6,executive/managerial,53715
3025,False,35.0,11,other/not specified,90004
2783,True,45.0,18,technician/engineer,78750
1138,True,18.0,12,programmer,12047
3708,True,56.0,6,executive/managerial,30097
1441,True,35.0,16,self-employed,54729
580,True,1.0,17,K-12 student,08534
3342,False,25.0,3,customer service,92705
1894,False,35.0,6,executive/managerial,94602
2215,False,25.0,11,other/not specified,93940
2704,True,56.0,13,retired,72764
5557,True,35.0,14,sales/marketing,33701
226,True,35.0,0,academic/educator,94518
233,False,45.0,21,writer,37919-4204
165,True,18.0,16,self-employed,98502
2770,True,35.0,0,academic/educator,14260
4424,True,25.0,6,executive/managerial,94109
1531,True,45.0,18,technician/engineer,60462
883,False,35.0,14,sales/marketing,92673
3417,False,18.0,1,artist,14616
668,False,25.0,2,clerical/admin,22042
4694,True,56.0,6,executive/managerial,40505
1328,True,35.0,14,sales/marketing,60657
4930,True,50.0,18,technician/engineer,63033
5150,True,25.0,2,clerical/admin,98034
3704,False,35.0,11,other/not specified,04255
5228,True,1.0,11,other/not specified,75070
4018,False,45.0,21,writer,75214
